"data_kubun","info_num","category_cd_0","category_nm_0","category_cd_1","category_nm_1","category_cd_2","category_nm_2","publish_time","follow_up_num","limit_time","level","area_kubun","area_level_nm","info_kubun","title","short_statement","long_statement","area_level","area_cd_0","area_nm_0","area_cd_1","area_nm_1","area_cd_2","area_nm_2","area_cd_3","area_nm_3","area_cd_4","area_nm_4","area_cd_5","area_nm_5","attribute_1","attribute_2","reserve1","reserve2","reserve3","reserve4","reserve5","delete_flg","insert_datetime","insert_user_id","insert_business_id","update_datetime","update_user_id","update_business_id","update_count"
data,"00000017402592","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-23 21:20:00","00000017402782",,"3","04","",D,青梅線[青梅～奥多摩] 平常運転,"21:20現在、ほぼ平常通り運転しています。","21:20現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0043",青梅線,"0044",青梅線[青梅～奥多摩],"0","",,,"20250923222016",,,,,0,"2025-09-23 20:40:46",RTM512,RTM512,"2025-09-23 22:20:46",RTM512,RTM512,4
data,"00000017402619","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-23 22:55:00","00000017402889",,"3","04","",D,東海道本線[東京～熱海] 平常運転,"22:55現在、ほぼ平常通り運転しています。","22:55現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0027",東海道本線[東京～熱海],"0","","0","",,,"20250923235514",,,,,0,"2025-09-23 21:04:46",RTM512,RTM512,"2025-09-23 23:55:46",RTM512,RTM512,2
data,"00000017402630","0002",交通,"00020001",鉄道情報,"000200010003",列車遅延,"2025-09-23 22:00:00","00000017402959",,"3","04","",D,飯田線 ダイヤ乱れ,沢～羽場駅間での踏切内点検の影響で、一部列車に遅れが出ています。,沢～羽場駅間での踏切内点検の影響で、一部列車に遅れが出ています。,"3","1",日本,"05",中部,"0007",JR東海,"0197",飯田線,"0","","0","",,,"20250924020023",,,,,0,"2025-09-23 21:14:47",RTM512,RTM512,"2025-09-24 02:00:46",RTM512,RTM512,3
data,"00000017402634","0002",交通,"00020001",鉄道情報,"000200010004",運転状況,"2025-09-23 22:30:00","00000017402962",,"3","04","",D,八高線[高麗川～高崎] ダイヤ乱れ,"21:08頃、高崎線内での信号関係点検の影響で、一部列車に遅れや運休が出ています。","21:08頃、高崎線内での信号関係点検の影響で、一部列車に遅れや運休が出ています。","3","1",日本,"04",関東,"0001",JR東日本,"0054",八高線[高麗川～高崎],"0","","0","",,,"20250924020029",,,,,0,"2025-09-23 21:19:46",RTM512,RTM512,"2025-09-24 02:00:47",RTM512,RTM512,4
data,"00000017402635","0002",交通,"00020001",鉄道情報,"000200010004",運転状況,"2025-09-23 22:30:00","00000017402961",,"3","04","",D,高崎線 ダイヤ乱れ,"21:08頃、倉賀野駅での信号関係点検の影響で、一部列車に遅れや運休が出ています。","21:08頃、倉賀野駅での信号関係点検の影響で、一部列車に遅れや運休が出ています。","3","1",日本,"04",関東,"0001",JR東日本,"0048",高崎線,"0","","0","",,,"20250924020027",,,,,0,"2025-09-23 21:19:46",RTM512,RTM512,"2025-09-24 02:00:47",RTM512,RTM512,3
data,"00000017402655","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-23 21:55:00","00000017402810",,"3","04","",D,山陰本線[益田～下関] 平常運転,"21:55現在、ほぼ平常通り運転しています。","21:55現在、ほぼ平常通り運転しています。","3","1",日本,"08",中国,"0008",JR西日本,"0331",山陰本線[鳥取～下関],"0422",山陰本線[益田～下関],"0","",,,"20250923225519",,,,,0,"2025-09-23 21:29:46",RTM512,RTM512,"2025-09-23 22:55:46",RTM512,RTM512,2
data,"00000017402730","0002",交通,"00020001",鉄道情報,"000200010003",列車遅延,"2025-09-23 22:00:00","00000017402960",,"3","04","",D,久大本線 ダイヤ乱れ,"21:40頃、豊後中村～野矢駅間での線路内点検の影響で、一部列車に遅れが出ています。","21:40頃、豊後中村～野矢駅間での線路内点検の影響で、一部列車に遅れが出ています。","3","1",日本,"07",九州,"0386",JR九州,"0528",久大本線,"0","","0","",,,"20250924020025",,,,,0,"2025-09-23 22:04:46",RTM512,RTM512,"2025-09-24 02:00:47",RTM512,RTM512,1
data,"00000017402839","0002",交通,"00020001",鉄道情報,"000200010002",運転再開,"2025-09-24 00:40:00","00000017402965",,"3","04","",D,小田急江ノ島線 運転再開,本鵠沼～鵠沼海岸駅間で発生した人身事故の影響で、藤沢～片瀬江ノ島駅間の運転を見合わせていましたが、00:40頃、運転を再開しました。なお、ダイヤが乱れています。,本鵠沼～鵠沼海岸駅間で発生した人身事故の影響で、藤沢～片瀬江ノ島駅間の運転を見合わせていましたが、00:40頃、運転を再開しました。なお、ダイヤが乱れています。,"3","1",日本,"04",関東,"0109",小田急電鉄,"0110",小田急江ノ島線,"0","","0","",,,"20250924020033",,,,,0,"2025-09-23 23:01:47",RTM512,RTM512,"2025-09-24 02:00:48",RTM512,RTM512,2
data,"00000017403714","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 06:35:00","00000017403867",,"3","04","",D,米坂線 平常運転,"06:35現在、ほぼ平常通り運転しています。","06:35現在、ほぼ平常通り運転しています。","3","1",日本,"03",東北,"0001",JR東日本,"0458",米坂線,"0","","0","",,,"20250924073518",,,,,0,"2025-09-24 06:11:46",RTM512,RTM512,"2025-09-24 07:35:46",RTM512,RTM512,2
data,"00000017403750","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 10:00:00","00000017404455",,"3","04","",D,錦川鉄道線 平常運転,"10:00現在、ほぼ平常通り運転しています。","10:00現在、ほぼ平常通り運転しています。","3","1",日本,"08",中国,"0591",錦川鉄道,"0591",錦川鉄道線,"0","","0","",,,"20250924110023",,,,,0,"2025-09-24 06:32:46",RTM512,RTM512,"2025-09-24 11:00:46",RTM512,RTM512,4
data,"00000017403751","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 11:50:00","00000017404824",,"3","04","",D,日豊本線[大分～宮崎] 平常運転,"11:50現在、ほぼ平常通り運転しています。","11:50現在、ほぼ平常通り運転しています。","3","1",日本,"07",九州,"0386",JR九州,"0388",日豊本線,"0520",日豊本線[大分～宮崎],"0","",,,"20250924125025",,,,,0,"2025-09-24 06:32:46",RTM512,RTM512,"2025-09-24 12:50:46",RTM512,RTM512,5
data,"00000017403789","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 08:45:00","00000017404091",,"3","04","",D,鹿児島本線[門司港～大牟田] 平常運転,"08:45現在、ほぼ平常通り運転しています。","08:45現在、ほぼ平常通り運転しています。","3","1",日本,"07",九州,"0386",JR九州,"0386",鹿児島本線[門司港～八代],"0386",鹿児島本線[門司港～大牟田],"0","",,,"20250924094517",,,,,0,"2025-09-24 07:08:46",RTM512,RTM512,"2025-09-24 09:45:46",RTM512,RTM512,2
data,"00000017403813","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 09:35:00","00000017404211",,"3","04","",D,東北本線[一ノ関～盛岡] 平常運転,"09:35現在、ほぼ平常通り運転しています。","09:35現在、ほぼ平常通り運転しています。","3","1",日本,"03",東北,"0001",JR東日本,"0016",東北本線[黒磯～盛岡],"0441",東北本線[一ノ関～盛岡],"0","",,,"20250924103516",,,,,0,"2025-09-24 07:17:46",RTM512,RTM512,"2025-09-24 10:35:46",RTM512,RTM512,5
data,"00000017403850","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 11:30:00","00000017404772",,"3","04","",D,中央線(快速)[東京～高尾] 平常運転,"11:30現在、ほぼ平常通り運転しています。","11:30現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0038",中央線(快速)[東京～高尾],"0","","0","",,,"20250924123022",,,,,0,"2025-09-24 07:34:46",RTM512,RTM512,"2025-09-24 12:30:46",RTM512,RTM512,4
data,"00000017403886","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 08:30:00","00000017404037",,"3","04","",D,山手線 平常運転,"08:30現在、ほぼ平常通り運転しています。","08:30現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0021",山手線,"0","","0","",,,"20250924093022",,,,,0,"2025-09-24 07:38:46",RTM512,RTM512,"2025-09-24 09:30:47",RTM512,RTM512,2
data,"00000017403923","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 08:30:00","00000017404036",,"3","04","",D,青梅線[立川～青梅] 平常運転,"08:30現在、ほぼ平常通り運転しています。","08:30現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0043",青梅線,"0043",青梅線[立川～青梅],"0","",,,"20250924093020",,,,,0,"2025-09-24 08:04:46",RTM512,RTM512,"2025-09-24 09:30:47",RTM512,RTM512,2
data,"00000017403932","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 08:30:00","00000017404038",,"3","04","",D,いわて銀河鉄道線 平常運転,"08:30現在、ほぼ平常通り運転しています。","08:30現在、ほぼ平常通り運転しています。","3","1",日本,"03",東北,"0554",IGRいわて銀河鉄道,"0554",いわて銀河鉄道線,"0","","0","",,,"20250924093023",,,,,0,"2025-09-24 08:14:46",RTM512,RTM512,"2025-09-24 09:30:47",RTM512,RTM512,2
data,"00000017403936","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 10:30:00","00000017404528",,"3","04","",D,近鉄奈良線 平常運転,"10:30現在、ほぼ平常通り運転しています。","10:30現在、ほぼ平常通り運転しています。","3","1",日本,"06",近畿,"0230",近畿日本鉄道,"0285",近鉄奈良線,"0","","0","",,,"20250924113019",,,,,0,"2025-09-24 08:17:46",RTM512,RTM512,"2025-09-24 11:30:46",RTM512,RTM512,6
data,"00000017403937","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 10:25:00","00000017404509",,"3","04","",D,宮崎空港線 平常運転,"10:25現在、ほぼ平常通り運転しています。","10:25現在、ほぼ平常通り運転しています。","3","1",日本,"07",九州,"0386",JR九州,"0533",宮崎空港線,"0","","0","",,,"20250924112515",,,,,0,"2025-09-24 08:20:46",RTM512,RTM512,"2025-09-24 11:25:46",RTM512,RTM512,2
data,"00000017403938","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 11:50:00","00000017404823",,"3","04","",D,日豊本線[宮崎～鹿児島中央] 平常運転,"11:50現在、ほぼ平常通り運転しています。","11:50現在、ほぼ平常通り運転しています。","3","1",日本,"07",九州,"0386",JR九州,"0388",日豊本線,"0633",日豊本線[宮崎～鹿児島中央],"0","",,,"20250924125023",,,,,0,"2025-09-24 08:20:46",RTM512,RTM512,"2025-09-24 12:50:46",RTM512,RTM512,2
data,"00000017403941","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 09:00:00","00000017404141",,"3","04","",D,中央本線[大月～塩尻] 平常運転,"09:00現在、ほぼ平常通り運転しています。","09:00現在、ほぼ平常通り運転しています。","3","1",日本,"05",中部,"0001",JR東日本,"0470",中央本線[大月～塩尻],"0","","0","",,,"20250924100024",,,,,0,"2025-09-24 08:21:47",RTM512,RTM512,"2025-09-24 10:00:47",RTM512,RTM512,2
data,"00000017403942","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 09:00:00","00000017404142",,"3","04","",D,中央本線[高尾～大月] 平常運転,"09:00現在、ほぼ平常通り運転しています。","09:00現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0042",中央本線[高尾～大月],"0","","0","",,,"20250924100026",,,,,0,"2025-09-24 08:21:47",RTM512,RTM512,"2025-09-24 10:00:47",RTM512,RTM512,2
data,"00000017403955","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 10:15:00","00000017404478",,"3","04","",D,JRゆめ咲線 平常運転,"10:15現在、ほぼ平常通り運転しています。","10:15現在、ほぼ平常通り運転しています。","3","1",日本,"06",近畿,"0008",JR西日本,"0264",JRゆめ咲線,"0","","0","",,,"20250924111519",,,,,0,"2025-09-24 08:29:46",RTM512,RTM512,"2025-09-24 11:15:47",RTM512,RTM512,2
data,"00000017403990","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 10:00:00","00000017404454",,"3","04","",D,吉都線 平常運転,"10:00現在、ほぼ平常通り運転しています。","10:00現在、ほぼ平常通り運転しています。","3","1",日本,"07",九州,"0386",JR九州,"0532",吉都線,"0","","0","",,,"20250924110021",,,,,0,"2025-09-24 08:50:46",RTM512,RTM512,"2025-09-24 11:00:46",RTM512,RTM512,2
data,"00000017403994","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 11:50:00","00000017404825",,"3","04","",D,日豊本線[小倉～大分] 平常運転,"11:50現在、ほぼ平常通り運転しています。","11:50現在、ほぼ平常通り運転しています。","3","1",日本,"07",九州,"0386",JR九州,"0388",日豊本線,"0519",日豊本線[小倉～大分],"0","",,,"20250924125027",,,,,0,"2025-09-24 08:51:47",RTM512,RTM512,"2025-09-24 12:50:46",RTM512,RTM512,2
data,"00000017404073","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 10:20:00","00000017404493",,"3","04","",D,相鉄線 平常運転,"10:20現在、ほぼ平常通り運転しています。","10:20現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0125",相模鉄道,"0125",相鉄線,"0","","0","",,,"20250924112018",,,,,0,"2025-09-24 09:41:46",RTM512,RTM512,"2025-09-24 11:20:46",RTM512,RTM512,2
data,"00000017404139","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 10:15:00","00000017404479",,"3","04","",D,大阪環状線 平常運転,"10:15現在、ほぼ平常通り運転しています。","10:15現在、ほぼ平常通り運転しています。","3","1",日本,"06",近畿,"0008",JR西日本,"0263",大阪環状線,"0","","0","",,,"20250924111521",,,,,0,"2025-09-24 09:57:46",RTM512,RTM512,"2025-09-24 11:15:47",RTM512,RTM512,2
data,"00000017404163","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 10:50:00","00000017404610",,"3","04","",D,西武有楽町線 平常運転,"10:50現在、ほぼ平常通り運転しています。","10:50現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0084",西武鉄道,"0090",西武有楽町線,"0","","0","",,,"20250924115026",,,,,0,"2025-09-24 10:10:46",RTM512,RTM512,"2025-09-24 11:50:46",RTM512,RTM512,2
data,"00000017404164","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 11:30:00","00000017404773",,"3","04","",D,西武池袋線・秩父線 平常運転,"11:30現在、ほぼ平常通り運転しています。","11:30現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0084",西武鉄道,"0084",西武池袋線・秩父線,"0","","0","",,,"20250924123022",,,,,0,"2025-09-24 10:10:46",RTM512,RTM512,"2025-09-24 12:30:46",RTM512,RTM512,2
data,"00000017404197","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 11:00:00","00000017404649",,"3","04","",D,青梅線[立川～青梅] 平常運転,"11:00現在、ほぼ平常通り運転しています。","11:00現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0043",青梅線,"0043",青梅線[立川～青梅],"0","",,,"20250924120022",,,,,0,"2025-09-24 10:21:46",RTM512,RTM512,"2025-09-24 12:00:46",RTM512,RTM512,2
data,"00000017404417","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 11:15:00","00000017404696",,"3","04","",D,伊予鉄松山市内線 平常運転,"11:15現在、ほぼ平常通り運転しています。","11:15現在、ほぼ平常通り運転しています。","3","1",日本,"09",四国,"0600",伊予鉄道,"0603",伊予鉄松山市内線,"0","","0","",,,"20250924121521",,,,,0,"2025-09-24 10:49:46",RTM512,RTM512,"2025-09-24 12:15:46",RTM512,RTM512,2
data,"00000017404464","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 14:35:00","00000017405269",,"3","04","",D,常磐線[品川～水戸] 平常運転,"14:35現在、ほぼ平常通り運転しています。","14:35現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0059",常磐線[品川～いわき],"0059",常磐線[品川～水戸],"0","",,,"20250924153522",,,,,0,"2025-09-24 11:10:46",RTM512,RTM512,"2025-09-24 15:35:46",RTM512,RTM512,6
data,"00000017404523","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 12:00:00","00000017404850",,"3","04","",D,成田線[千葉～成田空港・銚子] 平常運転,"12:00現在、ほぼ平常通り運転しています。","12:00現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0068",成田線[千葉～成田空港・銚子],"0","","0","",,,"20250924130019",,,,,0,"2025-09-24 11:27:46",RTM512,RTM512,"2025-09-24 13:00:46",RTM512,RTM512,2
data,"00000017404635","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 14:00:00","00000017405146",,"3","04","",D,学園都市線 平常運転,"14:00現在、ほぼ平常通り運転しています。","14:00現在、ほぼ平常通り運転しています。","3","1",日本,"02",北海道,"0009",JR北海道,"0012",学園都市線,"0","","0","",,,"20250924150021",,,,,0,"2025-09-24 12:00:46",RTM512,RTM512,"2025-09-24 15:00:46",RTM512,RTM512,4
data,"00000017404791","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 13:50:00","00000017405101",,"3","04","",D,山手線 平常運転,"13:50現在、ほぼ平常通り運転しています。","13:50現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0021",山手線,"0","","0","",,,"20250924145015",,,,,0,"2025-09-24 12:37:46",RTM512,RTM512,"2025-09-24 14:50:46",RTM512,RTM512,2
data,"00000017404830","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 14:30:00","00000017405222",,"3","04","",D,大阪環状線 平常運転,"14:30現在、ほぼ平常通り運転しています。","14:30現在、ほぼ平常通り運転しています。","3","1",日本,"06",近畿,"0008",JR西日本,"0263",大阪環状線,"0","","0","",,,"20250924153018",,,,,0,"2025-09-24 12:57:46",RTM512,RTM512,"2025-09-24 15:30:46",RTM512,RTM512,2
data,"00000017404866","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 15:05:00","00000017405404",,"3","04","",D,阪和線 平常運転,"15:05現在、ほぼ平常通り運転しています。","15:05現在、ほぼ平常通り運転しています。","3","1",日本,"06",近畿,"0008",JR西日本,"0274",阪和線,"0","","0","",,,"20250924160525",,,,,0,"2025-09-24 13:08:46",RTM512,RTM512,"2025-09-24 16:05:46",RTM512,RTM512,5
data,"00000017404914","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 15:05:00","00000017405405",,"3","04","",D,関西空港線 平常運転,"15:05現在、ほぼ平常通り運転しています。","15:05現在、ほぼ平常通り運転しています。","3","1",日本,"06",近畿,"0008",JR西日本,"0282",関西空港線,"0","","0","",,,"20250924160526",,,,,0,"2025-09-24 13:30:46",RTM512,RTM512,"2025-09-24 16:05:46",RTM512,RTM512,3
data,"00000017404952","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 20:10:00","00000017406688",,"3","04","",D,日豊本線[宮崎～鹿児島中央] 平常運転,"20:10現在、ほぼ平常通り運転しています。","20:10現在、ほぼ平常通り運転しています。","3","1",日本,"07",九州,"0386",JR九州,"0388",日豊本線,"0633",日豊本線[宮崎～鹿児島中央],"0","",,,"20250924211020",,,,,0,"2025-09-24 13:44:46",RTM512,RTM512,"2025-09-24 21:10:46",RTM512,RTM512,2
data,"00000017404961","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 14:35:00","00000017405268",,"3","04","",D,常磐線(快速)[品川～取手] 平常運転,"14:35現在、ほぼ平常通り運転しています。","14:35現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0057",常磐線(快速)[品川～取手],"0","","0","",,,"20250924153521",,,,,0,"2025-09-24 13:47:46",RTM512,RTM512,"2025-09-24 15:35:46",RTM512,RTM512,2
data,"00000017405134","0002",交通,"00020001",鉄道情報,"000200010006",運転計画,"2025-09-25 05:00:00","00000017407565",,"3","04","",N,九頭竜線 運転計画,保守工事の影響で、10:15頃～16:05頃まで、列車が運休となります。,保守工事の影響で、10:15頃～16:05頃まで、列車が運休となります。,"3","1",日本,"05",中部,"0008",JR西日本,"0483",九頭竜線,"0","","0","",,,"20250925050021",,,,,0,"2025-09-24 15:00:46",RTM512,RTM512,"2025-09-25 05:00:48",RTM512,RTM512,1
data,"00000017405179","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 17:20:00","00000017406237",,"3","04","",D,伯備線 平常運転,"17:20現在、ほぼ平常通り運転しています。","17:20現在、ほぼ平常通り運転しています。","3","1",日本,"08",中国,"0008",JR西日本,"0496",伯備線,"0","","0","",,,"20250924182030",,,,,0,"2025-09-24 15:19:46",RTM512,RTM512,"2025-09-24 18:20:46",RTM512,RTM512,4
data,"00000017405533","0002",交通,"00020001",鉄道情報,"000200010002",運転再開,"2025-09-25 10:30:00","00000017408356",,"3","04","",N,函館本線[函館～長万部] 運転再開,荒天予想の影響で、森～長万部駅間の運転を見合わせていましたが、10:30頃、運転を再開しました。なお、一部列車に運休が出ています。,荒天予想の影響で、森～長万部駅間の運転を見合わせていましたが、10:30頃、運転を再開しました。なお、一部列車に運休が出ています。,"3","1",日本,"02",北海道,"0009",JR北海道,"0009",函館本線,"0434",函館本線[函館～長万部],"0","",,,"20250925104006",,,,,0,"2025-09-24 16:30:46",RTM512,RTM512,"2025-09-25 10:40:46",RTM512,RTM512,4
data,"00000017405615","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 18:25:00","00000017406483",,"3","04","",D,湘南モノレール線 平常運転,"18:25現在、ほぼ平常通り運転しています。","18:25現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0155",湘南モノレール,"0155",湘南モノレール線,"0","","0","",,,"20250924192518",,,,,0,"2025-09-24 16:37:46",RTM512,RTM512,"2025-09-24 19:25:47",RTM512,RTM512,2
data,"00000017405810","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 17:55:00","00000017406390",,"3","04","",D,高山本線[岐阜～猪谷] 平常運転,"17:55現在、ほぼ平常通り運転しています。","17:55現在、ほぼ平常通り運転しています。","3","1",日本,"05",中部,"0007",JR東海,"0200",高山本線[岐阜～猪谷],"0","","0","",,,"20250924185524",,,,,0,"2025-09-24 16:48:46",RTM512,RTM512,"2025-09-24 18:55:46",RTM512,RTM512,2
data,"00000017405829","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 19:55:00","00000017406665",,"3","04","",D,宇部線 平常運転,"19:55現在、ほぼ平常通り運転しています。","19:55現在、ほぼ平常通り運転しています。","3","1",日本,"08",中国,"0008",JR西日本,"0505",宇部線,"0","","0","",,,"20250924205515",,,,,0,"2025-09-24 16:54:46",RTM512,RTM512,"2025-09-24 20:55:46",RTM512,RTM512,4
data,"00000017405830","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 17:30:00","00000017406295",,"3","04","",D,山陰本線[鳥取～益田] 平常運転,"17:30現在、ほぼ平常通り運転しています。","17:30現在、ほぼ平常通り運転しています。","3","1",日本,"08",中国,"0008",JR西日本,"0331",山陰本線[鳥取～下関],"0421",山陰本線[鳥取～益田],"0","",,,"20250924183020",,,,,0,"2025-09-24 16:55:46",RTM512,RTM512,"2025-09-24 18:30:46",RTM512,RTM512,2
data,"00000017406069","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 21:30:00","00000017406831",,"3","04","",D,山口線 平常運転,"21:30現在、ほぼ平常通り運転しています。","21:30現在、ほぼ平常通り運転しています。","3","1",日本,"08",中国,"0008",JR西日本,"0507",山口線,"0","","0","",,,"20250924223014",,,,,0,"2025-09-24 17:55:47",RTM512,RTM512,"2025-09-24 22:30:46",RTM512,RTM512,2
data,"00000017406129","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 19:30:00","00000017406616",,"3","04","",D,常磐線[品川～水戸] 平常運転,"19:30現在、ほぼ平常通り運転しています。","19:30現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0059",常磐線[品川～いわき],"0059",常磐線[品川～水戸],"0","",,,"20250924203017",,,,,0,"2025-09-24 18:01:47",RTM512,RTM512,"2025-09-24 20:30:46",RTM512,RTM512,2
data,"00000017406130","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 19:10:00","00000017406581",,"3","04","",D,常磐線(快速)[品川～取手] 平常運転,"19:10現在、ほぼ平常通り運転しています。","19:10現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0057",常磐線(快速)[品川～取手],"0","","0","",,,"20250924201018",,,,,0,"2025-09-24 18:01:47",RTM512,RTM512,"2025-09-24 20:10:46",RTM512,RTM512,2
data,"00000017406318","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 21:00:00","00000017406775",,"3","04","",D,呉線 平常運転,"21:00現在、ほぼ平常通り運転しています。","21:00現在、ほぼ平常通り運転しています。","3","1",日本,"08",中国,"0008",JR西日本,"0502",呉線,"0","","0","",,,"20250924220021",,,,,0,"2025-09-24 18:39:46",RTM512,RTM512,"2025-09-24 22:00:46",RTM512,RTM512,3
data,"00000017406361","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 20:05:00","00000017406680",,"3","04","",D,山陽本線[三原～岩国] 平常運転,"20:05現在、ほぼ平常通り運転しています。","20:05現在、ほぼ平常通り運転しています。","3","1",日本,"08",中国,"0008",JR西日本,"0332",山陽本線[姫路～下関],"0418",山陽本線[三原～岩国],"0","",,,"20250924210517",,,,,0,"2025-09-24 18:49:46",RTM512,RTM512,"2025-09-24 21:05:47",RTM512,RTM512,2
data,"00000017406377","0002",交通,"00020001",鉄道情報,"000200010001",運転見合わせ,"2025-09-24 18:50:00","00000017407092",,"1","04","",D,日南線 運転見合わせ,大雨の影響で、終日、南郷～志布志駅間の運転を見合わせています。,大雨の影響で、終日、南郷～志布志駅間の運転を見合わせています。,"1","1",日本,"07",九州,"0386",JR九州,"0534",日南線,"0","","0","",,,"20250925020027",,,,,0,"2025-09-24 18:55:46",RTM512,RTM512,"2025-09-25 02:00:46",RTM512,RTM512,1
data,"00000017406437","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 20:50:00","00000017406756",,"3","04","",D,小田急小田原線 平常運転,"20:50現在、ほぼ平常通り運転しています。","20:50現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0109",小田急電鉄,"0109",小田急小田原線,"0","","0","",,,"20250924215019",,,,,0,"2025-09-24 19:08:47",RTM512,RTM512,"2025-09-24 21:50:46",RTM512,RTM512,2
data,"00000017406438","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 20:25:00","00000017406709",,"3","04","",D,小田急江ノ島線 平常運転,"20:25現在、ほぼ平常通り運転しています。","20:25現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0109",小田急電鉄,"0110",小田急江ノ島線,"0","","0","",,,"20250924212515",,,,,0,"2025-09-24 19:08:47",RTM512,RTM512,"2025-09-24 21:25:46",RTM512,RTM512,2
